FileName;Properties;fr_FR;nl_NL;de_DE;en_HK;en_US;es_ES;en_GB
forms;billing.email;E-mail;E-mailadres;;;;;
forms;billingcoupon.couponalreadyapplied;Le bon de réduction a déjà été appliqué;;;;;;
forms;billingcoupon.couponenter;Saisir votre code promo;;;;;;
forms;billingcoupon.couponexpired;Code promo expiré;;;;;;
forms;billingcoupon.couponinvalid;Code de bon de réduction non valide;;;;;;
forms;billingcoupon.couponnotqualified;Vous n'avez pas droit à la remise;;;;;;
forms;billingcoupon.couponused;Ce code promo a déjà été utilisé;;;;;;
forms;billinggiftcert.giftcertinvalid;Chèque-cadeau non valide;;;;;;
forms;billinggiftcert.giftcertlabel;Utiliser le chèque-cadeau;;;;;;
forms;billinggiftcert.giftcertnofunds;Solde du chèque-cadeau insuffisant;;;;;;
forms;billinggiftcert.giftcertwrongcurrency;Le chèque-cadeau peut être utilisé uniquement pour les commandes passées dans la même devise que le chèque-cadeau.;;;;;;
forms;bml.dayerror;Saisissez un jour;;;;;;
forms;bml.montherror;Saisissez un mois;;;;;;
forms;bml.ssn;4 derniers chiffres de votre numéro de sécurité sociale;;;;;;
forms;bml.ssnerror;Saisissez les 4 derniers chiffres de votre numéro de sécurité sociale.;;;;;;
forms;bml.ssninvalid;Les informations saisies ne sont pas valides.;;;;;;
forms;bml.terms;J'ai lu et j'accepte les conditions ci-dessus;;;;;;
forms;bml.termserror;Vous devez accepter les conditions générales;;;;;;
forms;bml.valueerror;Saisissez des données valides;;;;;;
forms;bml.yearerror;Saisissez une année;;;;;;
forms;character.limit;Il vous reste {0} caractères sur un maximum de {1};;;;;;
forms;checkout.addtoaddressbook;Ajouter au carnet d'adresses;Aan adresboek toevoegen;;;;;
forms;checkout.addtoemaillist;Je souhaite être ajouté à la liste de diffusion de Babyliss Paris. Babyliss Paris ne communique ni ne vend les informations personnelles.;Meld je aan en lees als eerste over de nieuwste producten;;;;;
forms;checkout.addtoemaillistMen;BaByliss for Men;;;;;;
forms;checkout.addtoemaillistParis;BaByliss Paris;BaByliss;;;;;
forms;checkout.shipment.giftmessage;Message;;;;;;
forms;checkout.shipment.isgift;Est-ce un cadeau ?;;;;;;
forms;checkout.shipment.no;Non;Nee;;;;;
forms;checkout.shipment.yes;Oui;Ja;;;;;
forms;checkout.useasbillingaddress;Utiliser cette adresse pour la facturation;Gebruik deze gegevens ook voor mijn factuur;;;;;
forms;compare.category;Catégorie;;;;;;
forms;confirm.delete;Voulez-vous supprimer cette {0} ?;Wilt u deze {0} verwijderen?;;;;;
forms;contactus.cv;;;;;;;
forms;contactus.missingerror;Champ obligatoire;;;;;;
forms;contactus.motivation;;;;;;;
forms;contactus.parse-error;Champ incorrect;;;;;;
forms;contactus.upload;;;;;;;
forms;country.be;Belgique;;;;;;
forms;country.belgium;Belgique;;;;;;
forms;country.ca;Canada;;;;;;
forms;country.canada;Canada;;;;;;
forms;country.china;Chine;;;;;;
forms;country.cn;Chine;;;;;;
forms;country.de;Allemagne;;;;;;
forms;country.fr;France;;;;;;
forms;country.france;France;;;;;;
forms;country.gb;Royaume-Uni;;;;;;
forms;country.germany;Allemagne;;;;;;
forms;country.it;Italie;;;;;;
forms;country.italy;Italie;;;;;;
forms;country.japan;Japon;;;;;;
forms;country.jp;Japon;;;;;;
forms;country.luxembourg;Luxembourg;Luxemburg;;;;;
forms;country.the.unitedstates;Les Ãtats-Unis;;;;;;
forms;country.uk;Royaume-Uni;;;;;;
forms;country.unitedkingdom;Royaume-Uni;;;;;;
forms;country.unitedstates;Ãtats-Unis;;;;;;
forms;country.us;Ãtats-Unis;;;;;;
forms;creditcard.amex;Amex;;;;;;
forms;creditcard.cvnlabel;Code de sécurité;Veiligheidscode;;;;;
forms;creditcard.cvnmissingerror;Veuillez saisir votre code de sécurité;Vul uw veiligheidscode in;;;;;
forms;creditcard.cvnrangeerror;Code de sécurité non valide;Ongeldige veiligheidscode;;;;;
forms;creditcard.discover;Discover;;;;;;
forms;creditcard.mastercard;Mastercard;;;;;;
forms;creditcard.monthmissingerror;Veuillez sélectionner un mois d'expiration;Selecteer vervaldatum - maand;;;;;
forms;creditcard.number;Numéro;;;;;;
forms;creditcard.numberexample;Exemple : 4111111111111111;Voorbeeld: 4111111111111111;;;;;
forms;creditcard.numbermissingerror;Veuillez saisir le numéro tel qu'il figure sur votre carte;Vul het nummer in dat op uw kaart vermeld staat;;;;;
forms;creditcard.numberrangeerror;Le numéro doit avoir 13 ou 16 chiffres;Het nummer moet uit 13 of 16 cijfers bestaan.;;;;;
forms;creditcard.numbervalueerror;Numéro de carte de crédit non valide;Ongeldig creditcardnummer;;;;;
forms;creditcard.ownerlabel;Titulaire de la carte;Naam kaarthouder;;;;;
forms;creditcard.ownermissingerror;Veuillez saisir votre nom tel qu'il figure sur la carte;;;;;;
forms;creditcard.savecard;Enregistrer cette carte;Deze kaart registreren;;;;;
forms;creditcard.type;Type;Soort;;;;;
forms;creditcard.typemissing;Sélectionnez une carte;Selecteer een kaart;;;;;
forms;creditcard.visa;Visa;;;;;;
forms;creditcard.yearmissingerror;Veuillez sélectionner une année d'expiration;Selecteer vervaldatum - jaar;;;;;
forms;creditcard.yearvalueerror;Cette carte de crédit est expirée;Deze creditcard is verlopen.;;;;;
forms;customeraddress.address1.description;Adresse postale, boÃ®te postale;;;;;;
forms;customeraddress.address2.description;Appartement, numéro, bâtiment, étage;;;;;;
forms;customeraddress.addressid.label;Nom de l'adresse;;;;;;
forms;customeraddress.addressid.missing-error;Saisissez un nom d'adresse;;;;;;
forms;customeraddress.addressid.value-error;Vous utilisez déjà ce nom d'adresse;;;;;;
forms;customeraddress.city.missing-error;Sélectionnez une ville;;;;;;
forms;customeraddress.country.missing-error;Sélectionnez un pays;;;;;;
forms;customeraddress.firstname.missing-error;Saisissez un prénom;;;;;;
forms;customeraddress.lastname.missing-error;Saisissez un nom;;;;;;
forms;day.001;1;;;;;;
forms;day.002;2;;;;;;
forms;day.003;3;;;;;;
forms;day.004;4;;;;;;
forms;day.005;5;;;;;;
forms;day.006;6;;;;;;
forms;day.007;7;;;;;;
forms;day.008;8;;;;;;
forms;day.009;9;;;;;;
forms;day.010;10;;;;;;
forms;day.011;11;;;;;;
forms;day.012;12;;;;;;
forms;day.013;13;;;;;;
forms;day.014;14;;;;;;
forms;day.015;15;;;;;;
forms;day.016;16;;;;;;
forms;day.017;17;;;;;;
forms;day.018;18;;;;;;
forms;day.019;19;;;;;;
forms;day.020;20;;;;;;
forms;day.021;21;;;;;;
forms;day.022;22;;;;;;
forms;day.023;23;;;;;;
forms;day.024;24;;;;;;
forms;day.025;25;;;;;;
forms;day.026;26;;;;;;
forms;day.027;27;;;;;;
forms;day.028;28;;;;;;
forms;day.029;29;;;;;;
forms;day.030;30;;;;;;
forms;day.031;31;;;;;;
forms;forms.productreview.email;;;;;;;
forms;giftcert.amountlabel;Montant;;;;;;
forms;giftcert.amountmissingerror;Le chèque-cadeau peut être acheté uniquement pour un montant compris entre 5 et 5000.;;;;;;
forms;giftcert.amountparseerror;Le chèque-cadeau peut être acheté uniquement pour un montant compris entre 5 et 5000.;;;;;;
forms;giftcert.amountvalueerror;Le chèque-cadeau peut être acheté uniquement pour un montant compris entre 5 et 5000.;;;;;;
forms;giftcert.balance.giftcertid.missing-error;Saisissez un chèque-cadeau valide.;;;;;;
forms;giftcert.confirmrecipientemailmissingerror;Confirmez l'e-mail de votre ami.;;;;;;
forms;giftcert.confirmrecipientemailparseerror;L'adresse e-mail n'est pas valide.;;;;;;
forms;giftcert.confirmrecipientemailvalueerror;Cette adresse e-mail ne correspond pas à l'e-mail de votre ami.;;;;;;
forms;giftcert.messagelabel;Message;;;;;;
forms;giftcert.purchase.confirmrecipientemail.label;Confirmer l'e-mail de votre ami;;;;;;
forms;giftcert.purchase.from.missing-error;Saisissez votre nom.;;;;;;
forms;giftcert.purchase.recipient.label;Nom de votre ami;;;;;;
forms;giftcert.purchase.recipient.missing-error;Saisissez le nom de votre ami.;;;;;;
forms;giftcert.purchase.recipientemail.label;Son e-mail;;;;;;
forms;giftcert.purchase.recipientemail.missing-error;Saisissez l'e-mail de votre ami.;;;;;;
forms;giftcert.purchase.recipientemail.parse-error;L'adresse e-mail n'est pas valide.;;;;;;
forms;giftcert.purchase.recipientemail.value-error;Saisissez l'e-mail de votre ami.;;;;;;
forms;giftregistry.addgiftcertificate;Ajouter un chèque-cadeau;;;;;;
forms;giftregistry.addressSource.addressBook;Utiliser une adresse du carnet d'adresses;;;;;;
forms;giftregistry.addressSource.asBefore;Même adresse qu'avant l'évènement;;;;;;
forms;giftregistry.addressSource.new;Créer une adresse;;;;;;
forms;giftregistry.addtoaddressbook;Ajouter au carnet d'adresses;;;;;;
forms;giftregistry.babyshower;Naissance;;;;;;
forms;giftregistry.bride;Mariée;;;;;;
forms;giftregistry.copyaddress;Utiliser cette adresse pour l'expédition après l'évènement;;;;;;
forms;giftregistry.editevent;Modifier l'évènement;;;;;;
forms;giftregistry.editshipaddress;Modifier les adresses d'expédition;;;;;;
forms;giftregistry.eventCity;Ville de l'évènement;;;;;;
forms;giftregistry.eventCity.missing-error;Saisissez la ville où l'évènement a lieu.;;;;;;
forms;giftregistry.eventCountry;Pays de l'évènement;;;;;;
forms;giftregistry.eventDate;Date de l'évènement;;;;;;
forms;giftregistry.eventDate.description;Exemple : aaaa-mm-jj;;;;;;
forms;giftregistry.eventDate.missing-error;Saisissez la date de l'événement au format aaaa-mm-jj.;;;;;;
forms;giftregistry.eventDate.parse-error;Saisissez une date d'événement valide au format aaaa-mm-jj.;;;;;;
forms;giftregistry.eventName;Nom de l'événement;;;;;;
forms;giftregistry.eventName.missing-error;Saisissez un nom pour cet événement.;;;;;;
forms;giftregistry.eventState;Etat de l'événement;;;;;;
forms;giftregistry.eventType;Type d'événement;;;;;;
forms;giftregistry.eventType.missing-error;Sélectionnez un type d'événement.;;;;;;
forms;giftregistry.groom;Marié;;;;;;
forms;giftregistry.items.makepublic;Rendre cet article public;;;;;;
forms;giftregistry.items.priority;Priorité;;;;;;
forms;giftregistry.items.priority.missing-error;Indiquez une priorité.;;;;;;
forms;giftregistry.items.quantity;Quantité souhaitée;;;;;;
forms;giftregistry.items.quantity.missing-error;Saisissez une quantité.;;;;;;
forms;giftregistry.items.quantity.parse-error;Saisissez une quantité valide.;;;;;;
forms;giftregistry.items.quantity.value-error;Saisissez une quantité valide.;;;;;;
forms;giftregistry.items.remove;Supprimer;;;;;;
forms;giftregistry.items.update;Mettre à jour;;;;;;
forms;giftregistry.other;Autre;;;;;;
forms;giftregistry.registrantEmail.missing-error;Saisissez l'adresse e-mail du bénéficiaire.;;;;;;
forms;giftregistry.registrantEmail.parse-error;Saisissez une adresse e-mail valide.;;;;;;
forms;giftregistry.registrantFirstName;Prénom;;;;;;
forms;giftregistry.registrantFirstName.missing-error;Saisissez le prénom du bénéficiaire.;;;;;;
forms;giftregistry.registrantFirstName.parse-error;Saisissez un prénom valide.;;;;;;
forms;giftregistry.registrantLastName;Nom;;;;;;
forms;giftregistry.registrantLastName.missing-error;Saisissez le nom du bénéficiaire.;;;;;;
forms;giftregistry.registrantLastName.parse-error;Saisissez un nom valide.;;;;;;
forms;giftregistry.registrantRole;Rôle;;;;;;
forms;giftregistry.registrantRole.missing-error;Sélectionnez un rôle;;;;;;
forms;giftregistry.send.check;Vérifiez votre adresse e-mail dans Votre compte - Données personnelles.;;;;;;
forms;giftregistry.send.format;"Saisissez des adresses e-mail valides (séparées par ',' ou ';').";;;;;;
forms;giftregistry.send.invalid;Saisissez des adresses e-mail valides.;;;;;;
forms;giftregistry.send.label;Envoyer aux adresses e-mail;;;;;;
forms;giftregistry.showpurchase;Afficher les achats;;;;;;
forms;giftregistry.wedding;Mariage;;;;;;
forms;giftregistry.weddingshower;Anniversaire;;;;;;
forms;label.newpassword;Nouveau mot de passe;Nieuw wachtwoord;;;;;
forms;label.password;Mot de passe;Wachtwoord;;;;;
forms;label.username;Adresse e-mail;E-mailadres;;;;;
forms;login.password.missing-error;Saisissez votre mot de passe;;;;;;
forms;login.rememberme;Se souvenir de moi;Ingelogd blijven;;;;;
forms;login.username.missing-error;Saisissez votre e-mail;;;;;;
forms;month.april;Avril;;;;;;
forms;month.august;Aoùt;;;;;;
forms;month.december;Décembre;;;;;;
forms;month.february;Février;;;;;;
forms;month.january;Janvier;;;;;;
forms;month.july;Juillet;;;;;;
forms;month.june;Juin;;;;;;
forms;month.march;Mars;;;;;;
forms;month.may;Mai;;;;;;
forms;month.november;Novembre;;;;;;
forms;month.october;Octobre;;;;;;
forms;month.september;Septembre;;;;;;
forms;multishipping.editaddress.select.newaddress;Ajouter une nouvelle adresse;;;;;;
forms;newsletter.fail;Une erreur est survenue, veuillez contacter l'administrateur.;;;;;;
forms;ordertrack.orderEmail;E-mail de la commande;Bestel-e-mail;;;;;
forms;ordertrack.orderEmail.missing-error;Saisissez l'adresse e-mail utilisée pour cette commande.;Vul het voor deze bestelling gebruikte e-mailadres in.;;;;;
forms;ordertrack.orderNumber;Numéro de commande;Bestelnummer;;;;;
forms;ordertrack.orderNumber.missing-error;Saisissez un numéro de commande.;Vul een bestelnummer in.;;;;;
forms;ordertrack.postalCode;Code postal de facturation;Postcode voor facturering;;;;;
forms;paymentinstruments.removecc;Supprimer la carte de crédit;;;;;;
forms;productlist.eventmonth;Mois de l'évènement;;;;;;
forms;productlist.eventyear;Année de l'événement;;;;;;
forms;productlist.eventyearerror;Vous devez sélectionner une année si vous sélectionnez un mois;;;;;;
forms;productlist.priority0;Aucune;;;;;;
forms;productlist.priority1;La plus haute;;;;;;
forms;productlist.priority2;Haute;;;;;;
forms;productlist.priority3;Moyenne;;;;;;
forms;productlist.priority4;Basse;;;;;;
forms;productlist.priority5;La plus basse;;;;;;
forms;productlist.public;Public;;;;;;
forms;productlist.setprivate;Rendre privé;;;;;;
forms;productlist.setpublic;Rendre public;;;;;;
forms;profile.accountanswer;Réponse à la question de sécurité;;;;;;
forms;profile.accountquestion;Question de sécurité;;;;;;
forms;profile.addemailtolist;Je souhaite être ajouté à la liste de diffusion de Demandware.;;;;;;
forms;profile.confirmemail;Confirmer l'e-mail;Bevestig e-mailadres;;;;;
forms;profile.dobexample;Exemple : 28/03/1968;;;;;;
forms;profile.newpassword;Nouveau mot de passe;;;;;;
forms;profile.newpasswordconfirm;Confirmer le nouveau mot de passe;Bevestig wachtwoord;;;;;
forms;profile.passwordconfirm;Confirmer le mot de passe;Bevestig wachtwoord;;;;;
forms;profile.passwordnomatch;Ne correspond pas au mot de passe;Wachtwoord is niet correct;;;;;
forms;profile.phoneexample;Format : 01 23 45 67 89;;;;;;
forms;profile.question1;Nom de jeune fille de votre mère;;;;;;
forms;profile.question2;Modèle de votre première voiture;;;;;;
forms;profile.question3;Nom de votre animal de compagnie;;;;;;
forms;profile.question4;Prénom de votre père;;;;;;
forms;profile.question5;Lieu de naissance;;;;;;
forms;profile.remember;Se souvenir de moi;;;;;;
forms;profile.usernameerror;Le nom d'utilisateur doit comporter entre 5 et 100Â caractères, et doit contenir uniquement des lettres, des chiffres, des espaces, des points, des tirets, des traits de soulignement et le symbole @.;;;;;;
forms;profile.usernametaken;Ce nom d'utilisateur est déjà  utilisé.;;;;;;
forms;promotions.address2;Adresse complÃ©mentaire;;;;;;
forms;promotions.articles;Achetez l'un de ces produits pour;;;;;;
forms;promotions.campaign;Campagne :;;;;;;
forms;promotions.error.alreadyexist;Vous avez déjà souscris à cette promotion;;;;;;
forms;promotions.error.city.missing;Sélectionnez une ville;;;;;;
forms;promotions.error.country.missing;Sélectionnez un pays;;;;;;
forms;promotions.error.state.missing;Sélectionnez un Etat;;;;;;
forms;promotions.error.streetnumber.missing;Saisissez les informations d'adresse;;;;;;
forms;promotions.focus;Produit d'action :;;;;;;
forms;promotions.iban;IBAN;;;;;;
forms;promotions.submit;Envoyer;Sturen;;;;;
forms;promotions.upload;UPLOAD;;;;;;
forms;resource.5_100characters;5 - 100 caractères;;;;;;
forms;resource.8_255characters;8 - 255 caractères;8-255 tekens;;;;;
forms;resource.address1;Adresse (ligne 1);Adres 1;;;;;
forms;resource.address2;Adresse (ligne 2);Adres 2;;;;;
forms;resource.addresserror;Saisissez les informations d'adresse;;;;;;
forms;resource.addtocart;Ajouter au panier;kopen;;;;;
forms;resource.day;Jour;;;;;;
forms;resource.delete;Supprimer;;;;;;
forms;resource.email;E-mail;;;;;;
forms;resource.errorpostal;Saisissez un code postal;;;;;;
forms;resource.errorzip;Saisissez un code postal;;;;;;
forms;resource.month;Mois;;;;;;
forms;resource.postalcode;Code postal;Postcode;;;;;
forms;resource.province;Province;;;;;;
forms;resource.select_head;Veuillez sélectionner votre demande;;;;;;
forms;resource.select_other;;;;;;;
forms;resource.shippingmethod;Mode de livraison;;;;;;
forms;resource.state;État / département;;;;;;
forms;resource.state.other;Autre;;;;;;
forms;resource.stateprovince;Etat/Province;;;;;;
forms;resource.year;Année;;;;;;
forms;resource.zippostalcode;Code postal;Postcode;;;;;
forms;state.ca.alberta;Alberta;;;;;;
forms;state.ca.britishcolumbia;Colombie-Britannique;;;;;;
forms;state.ca.manitoba;Manitoba;;;;;;
forms;state.ca.newbrunswick;Nouveau-Brunswick;;;;;;
forms;state.ca.newfoundland;Terre-Neuve-et-Labrador;;;;;;
forms;state.ca.northwestterritories;Territoires du Nord-Ouest;;;;;;
forms;state.ca.novascotia;Nouvelle-Ecosse;;;;;;
forms;state.ca.nunavut;Nunavut;;;;;;
forms;state.ca.ontario;Ontario;;;;;;
forms;state.ca.princeedwardisland;Ãle-du-Prince-Ãdouard;;;;;;
forms;state.ca.quebec;QuÃ©bec;;;;;;
forms;state.ca.saskatchewan;Saskatchewan;;;;;;
forms;state.ca.yukon;Yukon;;;;;;
forms;state.us.alabama;Alabama;;;;;;
forms;state.us.alaska;Alaska;;;;;;
forms;state.us.americansamoa;Samoa amÃ©ricaines;;;;;;
forms;state.us.arizona;Arizona;;;;;;
forms;state.us.arkansas;Arkansas;;;;;;
forms;state.us.armedforcesafrica;Forces armÃ©es - Afrique;;;;;;
forms;state.us.armedforcesamerica;Forces armÃ©es - AmÃ©rique (sauf Canada);;;;;;
forms;state.us.armedforcescanada;Forces armÃ©es - Canada;;;;;;
forms;state.us.armedforceseurope;Forces armÃ©es - Europe;;;;;;
forms;state.us.armedforcesmiddleeast;Forces armÃ©es - Moyen-Orient;;;;;;
forms;state.us.armedforcespacific;Forces armÃ©es - Pacifique;;;;;;
forms;state.us.california;Californie;;;;;;
forms;state.us.colorado;Colorado;;;;;;
forms;state.us.connecticut;Connecticut;;;;;;
forms;state.us.dc;District de Columbia;;;;;;
forms;state.us.delaware;Delaware;;;;;;
forms;state.us.florida;Floride;;;;;;
forms;state.us.georgia;GÃ©orgie;;;;;;
forms;state.us.guam;Guam;;;;;;
forms;state.us.hawaii;Hawaii;;;;;;
forms;state.us.idaho;Idaho;;;;;;
forms;state.us.illinois;Illinois;;;;;;
forms;state.us.indiana;Indiana;;;;;;
forms;state.us.iowa;Iowa;;;;;;
forms;state.us.kansas;Kansas;;;;;;
forms;state.us.kentucky;Kentucky;;;;;;
forms;state.us.louisiana;Louisiane;;;;;;
forms;state.us.maine;Maine;;;;;;
forms;state.us.maryland;Maryland;;;;;;
forms;state.us.massachusetts;Massachusetts;;;;;;
forms;state.us.michigan;Michigan;;;;;;
forms;state.us.minnesota;Minnesota;;;;;;
forms;state.us.mississippi;Mississippi;;;;;;
forms;state.us.missouri;Missouri;;;;;;
forms;state.us.montana;Montana;;;;;;
forms;state.us.nebraska;Nebraska;;;;;;
forms;state.us.nevada;Nevada;;;;;;
forms;state.us.newhampshire;New Hampshire;;;;;;
forms;state.us.newjersey;New Jersey;;;;;;
forms;state.us.newmexico;Nouveau-Mexique;;;;;;
forms;state.us.newyork;New York;;;;;;
forms;state.us.northcarolina;Caroline du Nord;;;;;;
forms;state.us.northdakota;Dakota du Nord;;;;;;
forms;state.us.ohio;Ohio;;;;;;
forms;state.us.oklahoma;Oklahoma;;;;;;
forms;state.us.oregon;Oregon;;;;;;
forms;state.us.other;Non amÃ©ricain/autre;;;;;;
forms;state.us.pennsylvania;Pennsylvanie;;;;;;
forms;state.us.puertorico;Porto Rico;;;;;;
forms;state.us.rhodeisland;Rhode Island;;;;;;
forms;state.us.southcarolina;Caroline du Sud;;;;;;
forms;state.us.southdakota;Dakota du Sud;;;;;;
forms;state.us.tennessee;Tennessee;;;;;;
forms;state.us.texas;Texas;;;;;;
forms;state.us.utah;Utah;;;;;;
forms;state.us.vermont;Vermont;;;;;;
forms;state.us.virginia;Virginie;;;;;;
forms;state.us.virginislands;Ãles Vierges;;;;;;
forms;state.us.washington;Washington;;;;;;
forms;state.us.westvirginia;Virginie-Occidentale;;;;;;
forms;state.us.wisconsin;Wisconsin;;;;;;
forms;state.us.wyoming;Wyoming;;;;;;
forms;subscribe.email.default;Adresse e-mail;E-mailadres;;;;;
forms;summary.cgvacceptance;"J’ai pris connaissance des <a href=""{0}"" class=""button-text"" target=""_blank""><b>CGV</b></a> et les accepte";"Ik ga akkoord met de <a href =""{0}"" class =""button-text"" target =""_blank""><b>algemene voorwaarden</b></a>";;;;;
forms;title.address;adresse;adres;;;;;
forms;title.creditcard;carte de crédit;creditcard;;;;;
forms;title.giftregistry;liste de cadeaux;;;;;;
forms;validate.maxlength2;Nombre de caractères maximum atteint : {0};;;;;;
forms;wishlist.check.emailaddress;Vérifiez votre adresse e-mail dans Votre compte - Données personnelles.;;;;;;
forms;wishlist.enter.validemail;Saisissez des adresses e-mail valides.;;;;;;
forms;wishlist.fname;Prénom;;;;;;
forms;wishlist.lastupdated;Date de mise à jour;;;;;;
forms;wishlist.lname;Nom;;;;;;
forms;wishlist.makepublic;Rendre cet article public;;;;;;
forms;wishlist.price.htl;Prix (décroissant);;;;;;
forms;wishlist.price.lth;Prix (croissant);;;;;;
forms;wishlist.quantitydesired;Quantité souhaitée;;;;;;
forms;wishlist.search.lastnamereqiured;Vous devez saisir un nom.;;;;;;
forms;wishlist.sendto.email;Envoyer aux adresses e-mail;;;;;;
forms;wishlist.sortby;Trier par;;;;;;
forms;wishlist.title;Fonction;;;;;;
forms;wishlist.validemail;"Saisissez des adresses e-mail valides (séparées par ',' ou ';').";;;;;;
forms;year.1930;1930;;;;;;
forms;year.1931;1931;;;;;;
forms;year.1932;1932;;;;;;
forms;year.1933;1933;;;;;;
forms;year.1934;1934;;;;;;
forms;year.1935;1935;;;;;;
forms;year.1936;1936;;;;;;
forms;year.1937;1937;;;;;;
forms;year.1938;1938;;;;;;
forms;year.1939;1939;;;;;;
forms;year.1940;1940;;;;;;
forms;year.1941;1941;;;;;;
forms;year.1942;1942;;;;;;
forms;year.1943;1943;;;;;;
forms;year.1944;1944;;;;;;
forms;year.1945;1945;;;;;;
forms;year.1946;1946;;;;;;
forms;year.1947;1947;;;;;;
forms;year.1948;1948;;;;;;
forms;year.1949;1949;;;;;;
forms;year.1950;1950;;;;;;
forms;year.1951;1951;;;;;;
forms;year.1952;1952;;;;;;
forms;year.1953;1953;;;;;;
forms;year.1954;1954;;;;;;
forms;year.1955;1955;;;;;;
forms;year.1956;1956;;;;;;
forms;year.1957;1957;;;;;;
forms;year.1958;1958;;;;;;
forms;year.1959;1959;;;;;;
forms;year.1960;1960;;;;;;
forms;year.1961;1961;;;;;;
forms;year.1962;1962;;;;;;
forms;year.1963;1963;;;;;;
forms;year.1964;1964;;;;;;
forms;year.1965;1965;;;;;;
forms;year.1966;1966;;;;;;
forms;year.1967;1967;;;;;;
forms;year.1968;1968;;;;;;
forms;year.1969;1969;;;;;;
forms;year.1970;1970;;;;;;
forms;year.1971;1971;;;;;;
forms;year.1972;1972;;;;;;
forms;year.1973;1973;;;;;;
forms;year.1974;1974;;;;;;
forms;year.1975;1975;;;;;;
forms;year.1976;1976;;;;;;
forms;year.1977;1977;;;;;;
forms;year.1978;1978;;;;;;
forms;year.1979;1979;;;;;;
forms;year.1980;1980;;;;;;
forms;year.1981;1981;;;;;;
forms;year.1982;1982;;;;;;
forms;year.1983;1983;;;;;;
forms;year.1984;1984;;;;;;
forms;year.1985;1985;;;;;;
forms;year.1986;1986;;;;;;
forms;year.1987;1987;;;;;;
forms;year.1988;1988;;;;;;
forms;year.1989;1989;;;;;;
forms;year.1990;1990;;;;;;
forms;year.1991;1991;;;;;;
forms;year.1992;1992;;;;;;
forms;year.1993;1993;;;;;;
forms;year.1994;1994;;;;;;
forms;year.1995;1995;;;;;;
forms;year.1996;1996;;;;;;
forms;year.1997;1997;;;;;;
forms;year.1998;1998;;;;;;
forms;year.1999;1999;;;;;;
forms;year.2000;2000;;;;;;
forms;year.2001;2001;;;;;;
forms;year.2002;2002;;;;;;
forms;year.2003;2003;;;;;;
forms;year.2004;2004;;;;;;
forms;year.2005;2005;;;;;;
forms;year.2006;2006;;;;;;
forms;year.2007;2007;;;;;;
forms;year.2008;2008;;;;;;
forms;year.2009;2009;;;;;;
forms;year.2010;2010;;;;;;
forms;year.2011;2011;;;;;;
forms;year.2012;2012;;;;;;
forms;year.2013;2013;;;;;;
forms;year.2014;2014;;;;;;
forms;year.2015;2015;;;;;;
forms;year.2016;2016;;;;;;
forms;year.2017;2017;;;;;;
forms;year.2018;2018;;;;;;
forms;year.2019;2019;;;;;;
forms;year.2020;2020;;;;;;
forms;year.2021;2021;;;;;;
forms;year.2022;2022;;;;;;
forms;contactus.productphoto;;;;;;;
forms;contactus.ambassador.submit;Sign Up!;> Meld je aan!;;;;;
forms;contactus.ambassador.undertitle;Remplissez le formulaire ci-dessous pour participer;Vul het onderstaande formulier in om deel te nemen;;;;;
forms;country.netherlands;Netherlands;Nederland;;;;;
forms;country.nl;Netherlands;Nederland;;;;;
locale;global.createnowbutton;créer un compte;Créer un compte;Account aanmaken;Account aanmaken;;;
forms;condition.label;"Door het aanvinken van dit veld verklaar ik dee bovenstaande gegevens juist te hebben ingevuld en tevens akkoord te gaan met de <a href=""{0}"" class=""condition-link"" target=""_blank"">algemene voorwaarden.</a>";;;;;;
forms;contactus.horaire.losse1;Voor vragen over losse onderdelen of defecten, bel naar het servicecentrum:;;;;;;
forms;contactus.horaire.losse2;+ 31 (0)18 -748 86 75;;;;;;
forms;contactus.horaire.losse3;Bereikbaar maandag t/m donderdag van 8:00 - 16:00 uur en op vrijdag van 8:00 â 12:00 uur.;;;;;;
forms;contactus.horaire.producten1;Voor vragen over producten, garantieduur en advies, bel naar BaByliss Nederland:;;;;;;
forms;contactus.horaire.producten2;+31 (0)30 - 221 96 30;;;;;;
forms;contactus.horaire.producten3;Bereikbaar maandag t/m donderdag van 8:30 â 17:00 uur en op vrijdag van 8:30 â 15:30 uur.;;;;;;
forms;instagram.account;Instagram Account;;;;;;
forms;instagram.follower;Aantal volgers Instagram;;;;;;
forms;instagram.follower.number;Vul een geldig getal in.;;;;;;
forms;label.currentpassword;Huidige wachtwoord;;;;;;
forms;profile.addToEmailListParis;BaByliss;;;;;;
gtm;account;Clic on my account;Zu deinem Konto;;;;;
gtm;conseils;Clic on conseils;click on blog;Zum Blog;;;;
gtm;enfants;Clic on enfants;Clic on kind;Zu Kindern;;;;
gtm;garantie;Clic on garantie;Clic on garantie;Zur Garantie;;;;
gtm;minicart;Clic on mini-cart;Zum Einkaufswagen;;;;;
gtm;ambassador.error.follower.parse-error;;;;;;;
gtm;ambassador.error.globalerror;;;;;;;
gtm;ambassador.error.missing-error;;;;;;;
gtm;ambassador.error.phone.missing-error;;;;;;;
gtm;ambassador.error.phone.parse-error;;;;;;;
gtm;instagram.account.missing-error;;;;;;;
gtm;instagram.follower.missing-error;;;;;;;
gtm;profile.addToEmailListMen;;;;;;;
